  0%|                                                                                                                                                                                       | 0/3705 [00:00<?, ?it/s]Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                                                                                                                                                                                     
{'loss': 0.0, 'learning_rate': 8.928571428571428e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.34883499145508, 'logps/chosen': -25.82611083984375, 'logits/rejected': -2.37711763381958, 'logits/chosen': -2.345423460006714, 'loss/value': 0.0, 'epoch': 0.01}
{'loss': 0.0, 'learning_rate': 9.287624284785844e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.60669708251953, 'logps/chosen': -24.359127044677734, 'logits/rejected': -2.3697731494903564, 'logits/chosen': -2.3328044414520264, 'loss/value': 0.0, 'epoch': 0.59}
{'loss': 0.0, 'learning_rate': 9.264970153410768e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.46006393432617, 'logps/chosen': -29.146652221679688, 'logits/rejected': -2.3583621978759766, 'logits/chosen': -2.3322787284851074, 'loss/value': 0.0, 'epoch': 0.6}
{'loss': 0.0, 'learning_rate': 9.241989961272757e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.962074279785156, 'logps/chosen': -27.020435333251953, 'logits/rejected': -2.3375542163848877, 'logits/chosen': -2.312729835510254, 'loss/value': 0.0, 'epoch': 0.61}
{'loss': 0.0, 'learning_rate': 9.218685465227948e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.78314208984375, 'logps/chosen': -29.086536407470703, 'logits/rejected': -2.3731534481048584, 'logits/chosen': -2.349818468093872, 'loss/value': 0.0, 'epoch': 0.62}
{'loss': 0.0, 'learning_rate': 9.195058446925801e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.40308380126953, 'logps/chosen': -33.79663848876953, 'logits/rejected': -2.361292600631714, 'logits/chosen': -2.3536934852600098, 'loss/value': 0.0, 'epoch': 0.62}
{'loss': 0.0, 'learning_rate': 9.171110712672885e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.37382888793945, 'logps/chosen': -28.719371795654297, 'logits/rejected': -2.3614022731781006, 'logits/chosen': -2.341322422027588, 'loss/value': 0.0, 'epoch': 0.63}
{'loss': 0.0, 'learning_rate': 9.14684409329479e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.15419387817383, 'logps/chosen': -24.68985366821289, 'logits/rejected': -2.3317675590515137, 'logits/chosen': -2.295942783355713, 'loss/value': 0.0, 'epoch': 0.64}
{'loss': 0.0, 'learning_rate': 9.12226044399616e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.36890411376953, 'logps/chosen': -27.651412963867188, 'logits/rejected': -2.3486828804016113, 'logits/chosen': -2.323132276535034, 'loss/value': 0.0, 'epoch': 0.65}
{'loss': 0.0, 'learning_rate': 9.097361644218854e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.70084762573242, 'logps/chosen': -25.9373722076416, 'logits/rejected': -2.369525909423828, 'logits/chosen': -2.3429598808288574, 'loss/value': 0.0, 'epoch': 0.66}
{'loss': 0.0, 'learning_rate': 9.07214959749827e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.01348114013672, 'logps/chosen': -25.379966735839844, 'logits/rejected': -2.345139980316162, 'logits/chosen': -2.3226318359375, 'loss/value': 0.0, 'epoch': 0.66}
{'loss': 0.0, 'learning_rate': 9.046626231317816e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.634864807128906, 'logps/chosen': -26.954660415649414, 'logits/rejected': -2.322181224822998, 'logits/chosen': -2.303037166595459, 'loss/value': 0.0, 'epoch': 0.67}
{'loss': 0.0, 'learning_rate': 9.020793496961538e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.9163818359375, 'logps/chosen': -29.580337524414062, 'logits/rejected': -2.358660936355591, 'logits/chosen': -2.3392834663391113, 'loss/value': 0.0, 'epoch': 0.68}
{'loss': 0.0, 'learning_rate': 8.994653369364968e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.607872009277344, 'logps/chosen': -30.13141441345215, 'logits/rejected': -2.3511571884155273, 'logits/chosen': -2.3303794860839844, 'loss/value': 0.0, 'epoch': 0.69}
{'loss': 0.0, 'learning_rate': 8.968207846964115e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.16987991333008, 'logps/chosen': -26.557846069335938, 'logits/rejected': -2.386645555496216, 'logits/chosen': -2.360118865966797, 'loss/value': 0.0, 'epoch': 0.7}
{'loss': 0.0, 'learning_rate': 8.9414589515427e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.977027893066406, 'logps/chosen': -27.2954044342041, 'logits/rejected': -2.3697216510772705, 'logits/chosen': -2.338811159133911, 'loss/value': 0.0, 'epoch': 0.7}
{'loss': 0.0, 'learning_rate': 8.914408728077572e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.847496032714844, 'logps/chosen': -27.95575523376465, 'logits/rejected': -2.3414368629455566, 'logits/chosen': -2.325150728225708, 'loss/value': 0.0, 'epoch': 0.71}
{'loss': 0.0, 'learning_rate': 8.887059244582387e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.134033203125, 'logps/chosen': -24.82931900024414, 'logits/rejected': -2.353074073791504, 'logits/chosen': -2.3114871978759766, 'loss/value': 0.0, 'epoch': 0.72}
{'loss': 0.0, 'learning_rate': 8.85941259194949e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.7616081237793, 'logps/chosen': -29.856903076171875, 'logits/rejected': -2.362555980682373, 'logits/chosen': -2.3450162410736084, 'loss/value': 0.0, 'epoch': 0.73}
{'loss': 0.0, 'learning_rate': 8.831470883790075e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.585227966308594, 'logps/chosen': -26.928115844726562, 'logits/rejected': -2.367006301879883, 'logits/chosen': -2.344653606414795, 'loss/value': 0.0, 'epoch': 0.74}
{'loss': 0.0, 'learning_rate': 8.803236256272588e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.30420684814453, 'logps/chosen': -23.54576301574707, 'logits/rejected': -2.360182285308838, 'logits/chosen': -2.322357654571533, 'loss/value': 0.0, 'epoch': 0.74}
{'loss': 0.0, 'learning_rate': 8.774710867959427e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -56.85149002075195, 'logps/chosen': -31.393291473388672, 'logits/rejected': -2.376783609390259, 'logits/chosen': -2.362186908721924, 'loss/value': 0.0, 'epoch': 0.75}
{'loss': 0.0, 'learning_rate': 8.745896899641908e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.650611877441406, 'logps/chosen': -25.713729858398438, 'logits/rejected': -2.363163709640503, 'logits/chosen': -2.33851957321167, 'loss/value': 0.0, 'epoch': 0.76}
{'loss': 0.0, 'learning_rate': 8.716796554173548e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.99651336669922, 'logps/chosen': -28.045297622680664, 'logits/rejected': -2.350426197052002, 'logits/chosen': -2.3251118659973145, 'loss/value': 0.0, 'epoch': 0.77}
{'loss': 0.0, 'learning_rate': 8.687412056301645e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.44984817504883, 'logps/chosen': -29.366485595703125, 'logits/rejected': -2.3631508350372314, 'logits/chosen': -2.3434882164001465, 'loss/value': 0.0, 'epoch': 0.78}
{'loss': 0.0, 'learning_rate': 8.657745652497209e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.196067810058594, 'logps/chosen': -27.658084869384766, 'logits/rejected': -2.355699062347412, 'logits/chosen': -2.3300728797912598, 'loss/value': 0.0, 'epoch': 0.79}
{'loss': 0.0, 'learning_rate': 8.627799610783206e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.90190505981445, 'logps/chosen': -27.314056396484375, 'logits/rejected': -2.359579563140869, 'logits/chosen': -2.3232510089874268, 'loss/value': 0.0, 'epoch': 0.79}
{'loss': 0.0, 'learning_rate': 8.597576220561167e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.852516174316406, 'logps/chosen': -28.72957992553711, 'logits/rejected': -2.340785503387451, 'logits/chosen': -2.3110828399658203, 'loss/value': 0.0, 'epoch': 0.8}
{'loss': 0.0, 'learning_rate': 8.567077792436168e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -56.82617950439453, 'logps/chosen': -25.17738151550293, 'logits/rejected': -2.3791396617889404, 'logits/chosen': -2.3540472984313965, 'loss/value': 0.0, 'epoch': 0.81}
{'loss': 0.0, 'learning_rate': 8.536306658040174e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.259971618652344, 'logps/chosen': -28.390430450439453, 'logits/rejected': -2.3295350074768066, 'logits/chosen': -2.308070659637451, 'loss/value': 0.0, 'epoch': 0.82}
{'loss': 0.0, 'learning_rate': 8.505265169853789e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -64.67449951171875, 'logps/chosen': -31.29561996459961, 'logits/rejected': -2.3953800201416016, 'logits/chosen': -2.386704921722412, 'loss/value': 0.0, 'epoch': 0.83}
{'loss': 0.0, 'learning_rate': 8.473955701026399e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -57.5754508972168, 'logps/chosen': -25.502620697021484, 'logits/rejected': -2.3737754821777344, 'logits/chosen': -2.3483774662017822, 'loss/value': 0.0, 'epoch': 0.83}
{'loss': 0.0, 'learning_rate': 8.442380645194757e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.83270263671875, 'logps/chosen': -25.49484634399414, 'logits/rejected': -2.3605475425720215, 'logits/chosen': -2.327841281890869, 'loss/value': 0.0, 'epoch': 0.84}
{'loss': 0.0, 'learning_rate': 8.410542416299975e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.9405517578125, 'logps/chosen': -28.615686416625977, 'logits/rejected': -2.3883538246154785, 'logits/chosen': -2.3591859340667725, 'loss/value': 0.0, 'epoch': 0.85}
{'loss': 0.0, 'learning_rate': 8.378443448402978e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.19868850708008, 'logps/chosen': -26.633081436157227, 'logits/rejected': -2.3509132862091064, 'logits/chosen': -2.3253092765808105, 'loss/value': 0.0, 'epoch': 0.86}
{'loss': 0.0, 'learning_rate': 8.346086195498423e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -58.229026794433594, 'logps/chosen': -27.490886688232422, 'logits/rejected': -2.346656322479248, 'logits/chosen': -2.3245229721069336, 'loss/value': 0.0, 'epoch': 0.87}
{'loss': 0.0, 'learning_rate': 8.313473131327082e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.52570343017578, 'logps/chosen': -32.58009719848633, 'logits/rejected': -2.3464765548706055, 'logits/chosen': -2.3326687812805176, 'loss/value': 0.0, 'epoch': 0.87}
{'loss': 0.0, 'learning_rate': 8.280606749186729e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -58.845611572265625, 'logps/chosen': -25.654958724975586, 'logits/rejected': -2.3508145809173584, 'logits/chosen': -2.3249430656433105, 'loss/value': 0.0, 'epoch': 0.88}
{'loss': 0.0, 'learning_rate': 8.247489561741522e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.076072692871094, 'logps/chosen': -28.746990203857422, 'logits/rejected': -2.3773136138916016, 'logits/chosen': -2.356905221939087, 'loss/value': 0.0, 'epoch': 0.89}
{'loss': 0.0, 'learning_rate': 8.214124100829906e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.03864669799805, 'logps/chosen': -25.378772735595703, 'logits/rejected': -2.3579795360565186, 'logits/chosen': -2.329334259033203, 'loss/value': 0.0, 'epoch': 0.9}
{'loss': 0.0, 'learning_rate': 8.180512917271054e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.07274627685547, 'logps/chosen': -25.50252914428711, 'logits/rejected': -2.3576154708862305, 'logits/chosen': -2.332354784011841, 'loss/value': 0.0, 'epoch': 0.91}
{'loss': 0.0, 'learning_rate': 8.146658580669856e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -58.93647003173828, 'logps/chosen': -27.972070693969727, 'logits/rejected': -2.368553638458252, 'logits/chosen': -2.3422152996063232, 'loss/value': 0.0, 'epoch': 0.91}
{'loss': 0.0, 'learning_rate': 8.112563679220463e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.70068359375, 'logps/chosen': -25.50282859802246, 'logits/rejected': -2.3521201610565186, 'logits/chosen': -2.3231637477874756, 'loss/value': 0.0, 'epoch': 0.92}
{'loss': 0.0, 'learning_rate': 8.07823081950843e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -64.85965728759766, 'logps/chosen': -26.590850830078125, 'logits/rejected': -2.3572068214416504, 'logits/chosen': -2.3286895751953125, 'loss/value': 0.0, 'epoch': 0.93}
{'loss': 0.0, 'learning_rate': 8.043662626311426e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.72385787963867, 'logps/chosen': -27.384592056274414, 'logits/rejected': -2.3754589557647705, 'logits/chosen': -2.3480796813964844, 'loss/value': 0.0, 'epoch': 0.94}
{'loss': 0.0, 'learning_rate': 8.00886174239858e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.868812561035156, 'logps/chosen': -26.66202163696289, 'logits/rejected': -2.392212390899658, 'logits/chosen': -2.3650331497192383, 'loss/value': 0.0, 'epoch': 0.95}
{'loss': 0.0, 'learning_rate': 7.97383082832843e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.07060623168945, 'logps/chosen': -27.739948272705078, 'logits/rejected': -2.370687246322632, 'logits/chosen': -2.350539445877075, 'loss/value': 0.0, 'epoch': 0.96}
{'loss': 0.0, 'learning_rate': 7.938572562245524e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.33495330810547, 'logps/chosen': -26.587963104248047, 'logits/rejected': -2.354863405227661, 'logits/chosen': -2.3242571353912354, 'loss/value': 0.0, 'epoch': 0.96}
{'loss': 0.0, 'learning_rate': 7.903089639675675e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.752235412597656, 'logps/chosen': -27.566272735595703, 'logits/rejected': -2.3415544033050537, 'logits/chosen': -2.305004596710205, 'loss/value': 0.0, 'epoch': 0.97}
{'loss': 0.0, 'learning_rate': 7.867384773319887e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.13773727416992, 'logps/chosen': -25.909610748291016, 'logits/rejected': -2.354799509048462, 'logits/chosen': -2.3266632556915283, 'loss/value': 0.0, 'epoch': 0.98}
{'loss': 0.0, 'learning_rate': 7.831460692846956e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.3181266784668, 'logps/chosen': -25.106420516967773, 'logits/rejected': -2.343864917755127, 'logits/chosen': -2.3168704509735107, 'loss/value': 0.0, 'epoch': 0.99}
{'loss': 0.0, 'learning_rate': 7.795320144684802e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.95355987548828, 'logps/chosen': -28.491546630859375, 'logits/rejected': -2.3544681072235107, 'logits/chosen': -2.3277781009674072, 'loss/value': 0.0, 'epoch': 1.0}
{'loss': 0.0, 'learning_rate': 7.758965891810483e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.40644073486328, 'logps/chosen': -27.287860870361328, 'logits/rejected': -2.3341197967529297, 'logits/chosen': -2.308558702468872, 'loss/value': 0.0, 'epoch': 1.0}
{'loss': 0.0, 'learning_rate': 7.72240071353898e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.44539260864258, 'logps/chosen': -30.186248779296875, 'logits/rejected': -2.351364850997925, 'logits/chosen': -2.3267202377319336, 'loss/value': 0.0, 'epoch': 1.01}
{'loss': 0.0, 'learning_rate': 7.685627405310704e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.77131271362305, 'logps/chosen': -26.025588989257812, 'logits/rejected': -2.342151403427124, 'logits/chosen': -2.3068230152130127, 'loss/value': 0.0, 'epoch': 1.02}
{'loss': 0.0, 'learning_rate': 7.648648778477789e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.86610794067383, 'logps/chosen': -35.366859436035156, 'logits/rejected': -2.353466510772705, 'logits/chosen': -2.3480701446533203, 'loss/value': 0.0, 'epoch': 1.03}
{'loss': 0.0, 'learning_rate': 7.611467660089157e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.14832305908203, 'logps/chosen': -26.033306121826172, 'logits/rejected': -2.3601884841918945, 'logits/chosen': -2.332458734512329, 'loss/value': 0.0, 'epoch': 1.04}
{'loss': 0.0, 'learning_rate': 7.574086892674387e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.015357971191406, 'logps/chosen': -26.66567039489746, 'logits/rejected': -2.3347554206848145, 'logits/chosen': -2.3042562007904053, 'loss/value': 0.0, 'epoch': 1.04}
{'loss': 0.0, 'learning_rate': 7.536509334026414e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.493934631347656, 'logps/chosen': -28.1686954498291, 'logits/rejected': -2.35624623298645, 'logits/chosen': -2.3281378746032715, 'loss/value': 0.0, 'epoch': 1.05}
{'loss': 0.0, 'learning_rate': 7.498737856983023e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.50654983520508, 'logps/chosen': -22.78994369506836, 'logits/rejected': -2.362726926803589, 'logits/chosen': -2.319279432296753, 'loss/value': 0.0, 'epoch': 1.06}
{'loss': 0.0, 'learning_rate': 7.460775349207248e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.321372985839844, 'logps/chosen': -28.257177352905273, 'logits/rejected': -2.3733792304992676, 'logits/chosen': -2.3469319343566895, 'loss/value': 0.0, 'epoch': 1.07}
{'loss': 0.0, 'learning_rate': 7.42262471296658e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.58333206176758, 'logps/chosen': -26.44112205505371, 'logits/rejected': -2.339510440826416, 'logits/chosen': -2.3135762214660645, 'loss/value': 0.0, 'epoch': 1.08}
{'loss': 0.0, 'learning_rate': 7.384288864911106e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.4914665222168, 'logps/chosen': -25.730876922607422, 'logits/rejected': -2.349419116973877, 'logits/chosen': -2.318789005279541, 'loss/value': 0.0, 'epoch': 1.09}
{'loss': 0.0, 'learning_rate': 7.345770735850516e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.78425216674805, 'logps/chosen': -23.945619583129883, 'logits/rejected': -2.356679916381836, 'logits/chosen': -2.326488971710205, 'loss/value': 0.0, 'epoch': 1.09}
{'loss': 0.0, 'learning_rate': 7.307073270530051e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.650047302246094, 'logps/chosen': -25.520933151245117, 'logits/rejected': -2.3673923015594482, 'logits/chosen': -2.3361856937408447, 'loss/value': 0.0, 'epoch': 1.1}
{'loss': 0.0, 'learning_rate': 7.268199427405363e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.02666091918945, 'logps/chosen': -25.791824340820312, 'logits/rejected': -2.374330997467041, 'logits/chosen': -2.34885573387146, 'loss/value': 0.0, 'epoch': 1.11}
{'loss': 0.0, 'learning_rate': 7.229152178416347e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.97040557861328, 'logps/chosen': -28.48508071899414, 'logits/rejected': -2.3368616104125977, 'logits/chosen': -2.3068106174468994, 'loss/value': 0.0, 'epoch': 1.12}
{'loss': 0.0, 'learning_rate': 7.189934508759932e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.599029541015625, 'logps/chosen': -31.082061767578125, 'logits/rejected': -2.4015953540802, 'logits/chosen': -2.387340784072876, 'loss/value': 0.0, 'epoch': 1.13}
{'loss': 0.0, 'learning_rate': 7.150549416661854e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.8154411315918, 'logps/chosen': -26.1749267578125, 'logits/rejected': -2.3806674480438232, 'logits/chosen': -2.357792377471924, 'loss/value': 0.0, 'epoch': 1.13}
{'loss': 0.0, 'learning_rate': 7.110999913147447e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.07985305786133, 'logps/chosen': -27.751550674438477, 'logits/rejected': -2.35892915725708, 'logits/chosen': -2.3445181846618652, 'loss/value': 0.0, 'epoch': 1.14}
{'loss': 0.0, 'learning_rate': 7.071289021811446e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -58.11646270751953, 'logps/chosen': -26.811487197875977, 'logits/rejected': -2.3495383262634277, 'logits/chosen': -2.3264169692993164, 'loss/value': 0.0, 'epoch': 1.15}
{'loss': 0.0, 'learning_rate': 7.03141977858682e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.9903678894043, 'logps/chosen': -28.512897491455078, 'logits/rejected': -2.3336966037750244, 'logits/chosen': -2.3063442707061768, 'loss/value': 0.0, 'epoch': 1.16}
{'loss': 0.0, 'learning_rate': 6.991395231512693e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.99152374267578, 'logps/chosen': -26.19051170349121, 'logits/rejected': -2.382375717163086, 'logits/chosen': -2.3614790439605713, 'loss/value': 0.0, 'epoch': 1.17}
{'loss': 0.0, 'learning_rate': 6.951218440501296e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.6059455871582, 'logps/chosen': -25.11007308959961, 'logits/rejected': -2.3581724166870117, 'logits/chosen': -2.3320443630218506, 'loss/value': 0.0, 'epoch': 1.17}
