  0%|                                                                                                                                                                                       | 0/1851 [00:00<?, ?it/s]Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                                                                                                                                                                                     
{'loss': 0.0, 'learning_rate': 1.7857142857142856e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.24277877807617, 'logps/chosen': -27.342697143554688, 'logits/rejected': -2.375000476837158, 'logits/chosen': -2.348742961883545, 'loss/value': 0.0, 'epoch': 0.02}
{'loss': 0.0, 'learning_rate': 6.825153394871386e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.0779914855957, 'logps/chosen': -24.857891082763672, 'logits/rejected': -2.362744092941284, 'logits/chosen': -2.3255627155303955, 'loss/value': 0.0, 'epoch': 1.2}
{'loss': 0.0, 'learning_rate': 6.743407032211624e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.09238815307617, 'logps/chosen': -28.257022857666016, 'logits/rejected': -2.349386692047119, 'logits/chosen': -2.3214664459228516, 'loss/value': 0.0, 'epoch': 1.21}
{'loss': 0.0, 'learning_rate': 6.661126648292051e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.93583297729492, 'logps/chosen': -27.43100929260254, 'logits/rejected': -2.3524727821350098, 'logits/chosen': -2.3210973739624023, 'loss/value': 0.0, 'epoch': 1.23}
{'loss': 0.0, 'learning_rate': 6.578337446334556e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.612518310546875, 'logps/chosen': -27.323623657226562, 'logits/rejected': -2.3625597953796387, 'logits/chosen': -2.334327220916748, 'loss/value': 0.0, 'epoch': 1.25}
{'loss': 0.0, 'learning_rate': 6.49506478541658e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.11872482299805, 'logps/chosen': -28.031417846679688, 'logits/rejected': -2.3735151290893555, 'logits/chosen': -2.341904640197754, 'loss/value': 0.0, 'epoch': 1.26}
{'loss': 0.0, 'learning_rate': 6.411334172703377e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.41352462768555, 'logps/chosen': -25.362873077392578, 'logits/rejected': -2.3659398555755615, 'logits/chosen': -2.3309617042541504, 'loss/value': 0.0, 'epoch': 1.28}
{'loss': 0.0, 'learning_rate': 6.327171255634972e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -58.96309280395508, 'logps/chosen': -29.200206756591797, 'logits/rejected': -2.3669610023498535, 'logits/chosen': -2.3451008796691895, 'loss/value': 0.0, 'epoch': 1.3}
{'loss': 0.0, 'learning_rate': 6.242601814070091e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.414100646972656, 'logps/chosen': -31.56484031677246, 'logits/rejected': -2.3503341674804688, 'logits/chosen': -2.32562518119812, 'loss/value': 0.0, 'epoch': 1.31}
{'loss': 0.0, 'learning_rate': 6.15765175238958e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.000999450683594, 'logps/chosen': -27.31588363647461, 'logits/rejected': -2.347095012664795, 'logits/chosen': -2.3206732273101807, 'loss/value': 0.0, 'epoch': 1.33}
{'loss': 0.0, 'learning_rate': 6.072347091561646e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.91566848754883, 'logps/chosen': -27.74959373474121, 'logits/rejected': -2.365201473236084, 'logits/chosen': -2.3363234996795654, 'loss/value': 0.0, 'epoch': 1.34}
{'loss': 0.0, 'learning_rate': 5.986713961171408e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.56022262573242, 'logps/chosen': -27.305654525756836, 'logits/rejected': -2.3574814796447754, 'logits/chosen': -2.328127861022949, 'loss/value': 0.0, 'epoch': 1.36}
{'loss': 0.0, 'learning_rate': 5.9007785914171646e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.123626708984375, 'logps/chosen': -31.097637176513672, 'logits/rejected': -2.3551502227783203, 'logits/chosen': -2.3268346786499023, 'loss/value': 0.0, 'epoch': 1.38}
{'loss': 0.0, 'learning_rate': 5.814567305075855e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.41675567626953, 'logps/chosen': -28.91672706604004, 'logits/rejected': -2.3650898933410645, 'logits/chosen': -2.3353350162506104, 'loss/value': 0.0, 'epoch': 1.39}
{'loss': 0.0, 'learning_rate': 5.728106509440144e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.015769958496094, 'logps/chosen': -26.362747192382812, 'logits/rejected': -2.350767135620117, 'logits/chosen': -2.318333864212036, 'loss/value': 0.0, 'epoch': 1.41}
{'loss': 0.0, 'learning_rate': 5.641422688229648e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.917579650878906, 'logps/chosen': -25.248477935791016, 'logits/rejected': -2.350620746612549, 'logits/chosen': -2.3179216384887695, 'loss/value': 0.0, 'epoch': 1.43}
{'loss': 0.0, 'learning_rate': 5.554542393478714e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.857872009277344, 'logps/chosen': -25.962539672851562, 'logits/rejected': -2.3619751930236816, 'logits/chosen': -2.3268771171569824, 'loss/value': 0.0, 'epoch': 1.44}
{'loss': 0.0, 'learning_rate': 5.467492237403312e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.54145431518555, 'logps/chosen': -28.741741180419922, 'logits/rejected': -2.371384859085083, 'logits/chosen': -2.3438029289245605, 'loss/value': 0.0, 'epoch': 1.46}
{'loss': 0.0, 'learning_rate': 5.3802988842494536e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.271263122558594, 'logps/chosen': -25.90108871459961, 'logits/rejected': -2.355447769165039, 'logits/chosen': -2.3210794925689697, 'loss/value': 0.0, 'epoch': 1.47}
{'loss': 0.0, 'learning_rate': 5.292989042125711e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.48856735229492, 'logps/chosen': -30.78922462463379, 'logits/rejected': -2.373955011367798, 'logits/chosen': -2.3530831336975098, 'loss/value': 0.0, 'epoch': 1.49}
{'loss': 0.0, 'learning_rate': 5.205589454822273e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.25902557373047, 'logps/chosen': -27.139734268188477, 'logits/rejected': -2.3720176219940186, 'logits/chosen': -2.3417115211486816, 'loss/value': 0.0, 'epoch': 1.51}
{'loss': 0.0, 'learning_rate': 5.118126893619088e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.54969024658203, 'logps/chosen': -24.52211570739746, 'logits/rejected': -2.3693549633026123, 'logits/chosen': -2.333087921142578, 'loss/value': 0.0, 'epoch': 1.52}
{'loss': 0.0, 'learning_rate': 5.0306281490855706e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.94258499145508, 'logps/chosen': -25.9780216217041, 'logits/rejected': -2.3760509490966797, 'logits/chosen': -2.3428826332092285, 'loss/value': 0.0, 'epoch': 1.54}
{'loss': 0.0, 'learning_rate': 4.9431200228744204e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.844085693359375, 'logps/chosen': -25.125286102294922, 'logits/rejected': -2.355196714401245, 'logits/chosen': -2.323129892349243, 'loss/value': 0.0, 'epoch': 1.55}
{'loss': 0.0, 'learning_rate': 4.8556293195120265e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.32719039916992, 'logps/chosen': -26.27459144592285, 'logits/rejected': -2.353083848953247, 'logits/chosen': -2.3155548572540283, 'loss/value': 0.0, 'epoch': 1.57}
{'loss': 0.0, 'learning_rate': 4.768182838188003e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.91936492919922, 'logps/chosen': -29.442764282226562, 'logits/rejected': -2.349740505218506, 'logits/chosen': -2.32403564453125, 'loss/value': 0.0, 'epoch': 1.59}
{'loss': 0.0, 'learning_rate': 4.680807364546355e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.026939392089844, 'logps/chosen': -28.20913314819336, 'logits/rejected': -2.3614072799682617, 'logits/chosen': -2.3344926834106445, 'loss/value': 0.0, 'epoch': 1.6}
{'loss': 0.0, 'learning_rate': 4.5935296624807986e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.158477783203125, 'logps/chosen': -29.919479370117188, 'logits/rejected': -2.3667311668395996, 'logits/chosen': -2.339491128921509, 'loss/value': 0.0, 'epoch': 1.62}
{'loss': 0.0, 'learning_rate': 4.506376465936734e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.96085739135742, 'logps/chosen': -26.308895111083984, 'logits/rejected': -2.366149425506592, 'logits/chosen': -2.3368327617645264, 'loss/value': 0.0, 'epoch': 1.64}
{'loss': 0.0, 'learning_rate': 4.4193744707224e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -64.1483383178711, 'logps/chosen': -30.508373260498047, 'logits/rejected': -2.360605001449585, 'logits/chosen': -2.335500478744507, 'loss/value': 0.0, 'epoch': 1.65}
{'loss': 0.0, 'learning_rate': 4.3325503263317083e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.135955810546875, 'logps/chosen': -27.040863037109375, 'logits/rejected': -2.3640055656433105, 'logits/chosen': -2.3352091312408447, 'loss/value': 0.0, 'epoch': 1.67}
{'loss': 0.0, 'learning_rate': 4.245930627781263e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.576904296875, 'logps/chosen': -26.53814697265625, 'logits/rejected': -2.374413013458252, 'logits/chosen': -2.345966100692749, 'loss/value': 0.0, 'epoch': 1.68}
{'loss': 0.0, 'learning_rate': 4.159541907464067e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.266212463378906, 'logps/chosen': -29.473031997680664, 'logits/rejected': -2.369145393371582, 'logits/chosen': -2.3478171825408936, 'loss/value': 0.0, 'epoch': 1.7}
{'loss': 0.0, 'learning_rate': 4.073410627022416e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.477500915527344, 'logps/chosen': -28.870702743530273, 'logits/rejected': -2.3821096420288086, 'logits/chosen': -2.357909679412842, 'loss/value': 0.0, 'epoch': 1.72}
{'loss': 0.0, 'learning_rate': 3.9875631692424504e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.88507843017578, 'logps/chosen': -26.893136978149414, 'logits/rejected': -2.3652613162994385, 'logits/chosen': -2.3322746753692627, 'loss/value': 0.0, 'epoch': 1.73}
{'loss': 0.0, 'learning_rate': 3.902025829972878e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.6562614440918, 'logps/chosen': -27.58542823791504, 'logits/rejected': -2.358332633972168, 'logits/chosen': -2.327202320098877, 'loss/value': 0.0, 'epoch': 1.75}
{'loss': 0.0, 'learning_rate': 3.816824810070318e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.54218673706055, 'logps/chosen': -28.981983184814453, 'logits/rejected': -2.3345389366149902, 'logits/chosen': -2.3129801750183105, 'loss/value': 0.0, 'epoch': 1.77}
{'loss': 0.0, 'learning_rate': 3.7319862073737396e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.57088088989258, 'logps/chosen': -25.278491973876953, 'logits/rejected': -2.373958110809326, 'logits/chosen': -2.3443667888641357, 'loss/value': 0.0, 'epoch': 1.78}
{'loss': 0.0, 'learning_rate': 3.64753600871046e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.006935119628906, 'logps/chosen': -23.923778533935547, 'logits/rejected': -2.3548855781555176, 'logits/chosen': -2.3226613998413086, 'loss/value': 0.0, 'epoch': 1.8}
{'loss': 0.0, 'learning_rate': 3.563500081936149e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.43352127075195, 'logps/chosen': -25.991662979125977, 'logits/rejected': -2.334975481033325, 'logits/chosen': -2.3026623725891113, 'loss/value': 0.0, 'epoch': 1.81}
{'loss': 0.0, 'learning_rate': 3.47990416801127e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.0297737121582, 'logps/chosen': -26.295787811279297, 'logits/rejected': -2.376206636428833, 'logits/chosen': -2.3482890129089355, 'loss/value': 0.0, 'epoch': 1.83}
{'loss': 0.0, 'learning_rate': 3.39677387311639e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.053382873535156, 'logps/chosen': -30.843994140625, 'logits/rejected': -2.365550994873047, 'logits/chosen': -2.340545892715454, 'loss/value': 0.0, 'epoch': 1.85}
{'loss': 0.0, 'learning_rate': 3.3141346608087775e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.04174041748047, 'logps/chosen': -25.480403900146484, 'logits/rejected': -2.3588833808898926, 'logits/chosen': -2.3273823261260986, 'loss/value': 0.0, 'epoch': 1.86}
{'loss': 0.0, 'learning_rate': 3.232011844222686e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.50981521606445, 'logps/chosen': -26.575246810913086, 'logits/rejected': -2.3636250495910645, 'logits/chosen': -2.3344638347625732, 'loss/value': 0.0, 'epoch': 1.88}
{'loss': 0.0, 'learning_rate': 3.1504305783157144e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.044029235839844, 'logps/chosen': -28.518152236938477, 'logits/rejected': -2.346752882003784, 'logits/chosen': -2.3212833404541016, 'loss/value': 0.0, 'epoch': 1.89}
{'loss': 0.0, 'learning_rate': 3.0694158521636195e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.6401481628418, 'logps/chosen': -27.45770835876465, 'logits/rejected': -2.353597640991211, 'logits/chosen': -2.3270153999328613, 'loss/value': 0.0, 'epoch': 1.91}
{'loss': 0.0, 'learning_rate': 2.988992481305924e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.7570915222168, 'logps/chosen': -29.874988555908203, 'logits/rejected': -2.358370304107666, 'logits/chosen': -2.337343692779541, 'loss/value': 0.0, 'epoch': 1.93}
{'loss': 0.0, 'learning_rate': 2.909185100144713e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.63438034057617, 'logps/chosen': -28.223031997680664, 'logits/rejected': -2.3716163635253906, 'logits/chosen': -2.345546245574951, 'loss/value': 0.0, 'epoch': 1.94}
{'loss': 0.0, 'learning_rate': 2.8300181543988822e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.85847091674805, 'logps/chosen': -27.150442123413086, 'logits/rejected': -2.356579542160034, 'logits/chosen': -2.3251609802246094, 'loss/value': 0.0, 'epoch': 1.96}
{'loss': 0.0, 'learning_rate': 2.7515158936162002e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.29448318481445, 'logps/chosen': -26.33420181274414, 'logits/rejected': -2.357023000717163, 'logits/chosen': -2.32596755027771, 'loss/value': 0.0, 'epoch': 1.98}
{'loss': 0.0, 'learning_rate': 2.6737023637454405e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.77012252807617, 'logps/chosen': -26.659912109375, 'logits/rejected': -2.363405704498291, 'logits/chosen': -2.3322558403015137, 'loss/value': 0.0, 'epoch': 1.99}
{'loss': 0.0, 'learning_rate': 2.5966013997709137e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.28936004638672, 'logps/chosen': -26.557254791259766, 'logits/rejected': -2.3433918952941895, 'logits/chosen': -2.3078503608703613, 'loss/value': 0.0, 'epoch': 2.01}
{'loss': 0.0, 'learning_rate': 2.520236618411582e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.058258056640625, 'logps/chosen': -27.1481876373291, 'logits/rejected': -2.3471438884735107, 'logits/chosen': -2.315422296524048, 'loss/value': 0.0, 'epoch': 2.02}
{'loss': 0.0, 'learning_rate': 2.4446314108870465e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.850257873535156, 'logps/chosen': -27.109088897705078, 'logits/rejected': -2.3641510009765625, 'logits/chosen': -2.3353734016418457, 'loss/value': 0.0, 'epoch': 2.04}
{'loss': 0.0, 'learning_rate': 2.3698089357526076e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.98052215576172, 'logps/chosen': -25.307252883911133, 'logits/rejected': -2.365313768386841, 'logits/chosen': -2.3319687843322754, 'loss/value': 0.0, 'epoch': 2.06}
{'loss': 0.0, 'learning_rate': 2.2957921118055956e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.949432373046875, 'logps/chosen': -23.74799156188965, 'logits/rejected': -2.3885929584503174, 'logits/chosen': -2.354836940765381, 'loss/value': 0.0, 'epoch': 2.07}
{'loss': 0.0, 'learning_rate': 2.2226036110651353e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.85345458984375, 'logps/chosen': -29.706592559814453, 'logits/rejected': -2.3720004558563232, 'logits/chosen': -2.3464245796203613, 'loss/value': 0.0, 'epoch': 2.09}
{'loss': 0.0, 'learning_rate': 2.1502658518274947e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.808143615722656, 'logps/chosen': -27.588308334350586, 'logits/rejected': -2.3607563972473145, 'logits/chosen': -2.333563804626465, 'loss/value': 0.0, 'epoch': 2.11}
{'loss': 0.0, 'learning_rate': 2.0788009917991673e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.094078063964844, 'logps/chosen': -25.746252059936523, 'logits/rejected': -2.3468899726867676, 'logits/chosen': -2.315481662750244, 'loss/value': 0.0, 'epoch': 2.12}
{'loss': 0.0, 'learning_rate': 2.0082309213097687e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.68347930908203, 'logps/chosen': -28.546838760375977, 'logits/rejected': -2.3650119304656982, 'logits/chosen': -2.3376622200012207, 'loss/value': 0.0, 'epoch': 2.14}
{'loss': 0.0, 'learning_rate': 1.9385772566068227e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.38945388793945, 'logps/chosen': -25.2523136138916, 'logits/rejected': -2.3614237308502197, 'logits/chosen': -2.3269472122192383, 'loss/value': 0.0, 'epoch': 2.15}
{'loss': 0.0, 'learning_rate': 1.8698613332345215e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.15769577026367, 'logps/chosen': -26.56112289428711, 'logits/rejected': -2.3593335151672363, 'logits/chosen': -2.329219341278076, 'loss/value': 0.0, 'epoch': 2.17}
{'loss': 0.0, 'learning_rate': 1.8021041994984433e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.86381149291992, 'logps/chosen': -24.98344612121582, 'logits/rejected': -2.37544322013855, 'logits/chosen': -2.341397762298584, 'loss/value': 0.0, 'epoch': 2.19}
{'loss': 0.0, 'learning_rate': 1.7353266100182824e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.751792907714844, 'logps/chosen': -24.746349334716797, 'logits/rejected': -2.34725022315979, 'logits/chosen': -2.3073928356170654, 'loss/value': 0.0, 'epoch': 2.2}
{'loss': 0.0, 'learning_rate': 1.6695490193705065e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -58.92772674560547, 'logps/chosen': -24.962024688720703, 'logits/rejected': -2.368736982345581, 'logits/chosen': -2.3391528129577637, 'loss/value': 0.0, 'epoch': 2.22}
{'loss': 0.0, 'learning_rate': 1.604791575822951e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.215850830078125, 'logps/chosen': -26.51687240600586, 'logits/rejected': -2.367314100265503, 'logits/chosen': -2.3340461254119873, 'loss/value': 0.0, 'epoch': 2.23}
{'loss': 0.0, 'learning_rate': 1.5410741151632108e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -60.04435348510742, 'logps/chosen': -29.063949584960938, 'logits/rejected': -2.3669493198394775, 'logits/chosen': -2.3434383869171143, 'loss/value': 0.0, 'epoch': 2.25}
{'loss': 0.0, 'learning_rate': 1.4784161546227652e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.80878448486328, 'logps/chosen': -29.060680389404297, 'logits/rejected': -2.3514482975006104, 'logits/chosen': -2.3270163536071777, 'loss/value': 0.0, 'epoch': 2.27}
{'loss': 0.0, 'learning_rate': 1.4168368868986785e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.70000076293945, 'logps/chosen': -28.90752601623535, 'logits/rejected': -2.3571114540100098, 'logits/chosen': -2.332183599472046, 'loss/value': 0.0, 'epoch': 2.28}
{'loss': 0.0, 'learning_rate': 1.3563551742746988e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -58.595664978027344, 'logps/chosen': -28.827417373657227, 'logits/rejected': -2.365056037902832, 'logits/chosen': -2.3370842933654785, 'loss/value': 0.0, 'epoch': 2.3}
{'loss': 0.0, 'learning_rate': 1.296989542843569e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -63.09690475463867, 'logps/chosen': -26.92935562133789, 'logits/rejected': -2.3463947772979736, 'logits/chosen': -2.312333583831787, 'loss/value': 0.0, 'epoch': 2.32}
{'loss': 0.0, 'learning_rate': 1.2387581768323225e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -59.9910888671875, 'logps/chosen': -26.157283782958984, 'logits/rejected': -2.350162982940674, 'logits/chosen': -2.3209924697875977, 'loss/value': 0.0, 'epoch': 2.33}
{'loss': 0.0, 'learning_rate': 1.1816789130322924e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -62.68375778198242, 'logps/chosen': -29.72621726989746, 'logits/rejected': -2.3658859729766846, 'logits/chosen': -2.3369300365448, 'loss/value': 0.0, 'epoch': 2.35}
{'loss': 0.0, 'learning_rate': 1.125769235335533e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/rejected': -61.51610565185547, 'logps/chosen': -26.783517837524414, 'logits/rejected': -2.352053165435791, 'logits/chosen': -2.323073387145996, 'loss/value': 0.0, 'epoch': 2.36}
